STATION,NAME,DATE,PRCP,TMAX,TMIN
USC00200228,"ANN ARBOR SE, MI US",7/18/2020,0,87,63
USC00200228,"ANN ARBOR SE, MI US",7/19/2020,0,91,65
USC00200228,"ANN ARBOR SE, MI US",7/20/2020,1.28,85,66
USC00200228,"ANN ARBOR SE, MI US",7/21/2020,0,85,65
USC00200228,"ANN ARBOR SE, MI US",7/22/2020,0.01,85,66
USC00200228,"ANN ARBOR SE, MI US",7/23/2020,0,84,67
USC00200228,"ANN ARBOR SE, MI US",7/24/2020,0,83,58
USC00200228,"ANN ARBOR SE, MI US",7/25/2020,0,84,58
USC00200228,"ANN ARBOR SE, MI US",7/26/2020,0,89,60
USC00200228,"ANN ARBOR SE, MI US",7/27/2020,0,91,65
USC00200228,"ANN ARBOR SE, MI US",7/28/2020,0,86,63
USC00200228,"ANN ARBOR SE, MI US",7/29/2020,0,85,64
USC00200228,"ANN ARBOR SE, MI US",7/30/2020,0.04,86,64
USC00200228,"ANN ARBOR SE, MI US",7/31/2020,0,84,58
USC00200228,"ANN ARBOR SE, MI US",8/1/2020,0,85,60
USC00200228,"ANN ARBOR SE, MI US",8/2/2020,1.89,79,63
USC00200228,"ANN ARBOR SE, MI US",8/3/2020,0.14,74,60
USC00200228,"ANN ARBOR SE, MI US",8/4/2020,0,83,63
USC00200228,"ANN ARBOR SE, MI US",8/5/2020,0.03,72,52
USC00200228,"ANN ARBOR SE, MI US",8/6/2020,0,76,52
USC00200228,"ANN ARBOR SE, MI US",8/7/2020,0,79,50
USC00200228,"ANN ARBOR SE, MI US",8/8/2020,0,82,51
USC00200228,"ANN ARBOR SE, MI US",8/9/2020,0,83,55
USC00200228,"ANN ARBOR SE, MI US",8/10/2020,0,89,63
USC00200228,"ANN ARBOR SE, MI US",8/11/2020,0,90,68
USC00200228,"ANN ARBOR SE, MI US",8/12/2020,0,83,55
USC00200228,"ANN ARBOR SE, MI US",8/13/2020,0,86,55
USC00200228,"ANN ARBOR SE, MI US",8/14/2020,0,86,56
USC00200228,"ANN ARBOR SE, MI US",8/15/2020,0.01,86,65
USC00200228,"ANN ARBOR SE, MI US",8/16/2020,0,89,66
USC00200228,"ANN ARBOR SE, MI US",8/17/2020,0,80,57
USC00200228,"ANN ARBOR SE, MI US",8/18/2020,0,81,57
USC00200228,"ANN ARBOR SE, MI US",8/19/2020,0,76,50
USC00200228,"ANN ARBOR SE, MI US",8/20/2020,0,77,51
USC00200228,"ANN ARBOR SE, MI US",8/21/2020,0,83,51
USC00200228,"ANN ARBOR SE, MI US",8/22/2020,0,87,57
USC00200228,"ANN ARBOR SE, MI US",8/23/2020,0,90,60
USC00200228,"ANN ARBOR SE, MI US",8/24/2020,0,89,61
USC00200228,"ANN ARBOR SE, MI US",8/25/2020,0,91,64
USC00200228,"ANN ARBOR SE, MI US",8/26/2020,0.05,84,64
USC00200228,"ANN ARBOR SE, MI US",8/27/2020,0.03,88,66
USC00200228,"ANN ARBOR SE, MI US",8/28/2020,0.04,93,70
USC00200228,"ANN ARBOR SE, MI US",8/29/2020,2.77,79,66
USC00200228,"ANN ARBOR SE, MI US",8/30/2020,0,79,52
USC00200228,"ANN ARBOR SE, MI US",8/31/2020,0,75,53
USC00200228,"ANN ARBOR SE, MI US",9/1/2020,0,82,55
USC00200228,"ANN ARBOR SE, MI US",9/2/2020,0.51,86,59
USC00200228,"ANN ARBOR SE, MI US",9/3/2020,0,79,56
USC00200228,"ANN ARBOR SE, MI US",9/4/2020,0,83,50
USC00200228,"ANN ARBOR SE, MI US",9/5/2020,0,74,48
USC00200228,"ANN ARBOR SE, MI US",9/6/2020,0,79,48
USC00200228,"ANN ARBOR SE, MI US",9/7/2020,0.42,74,48
USC00200228,"ANN ARBOR SE, MI US",9/8/2020,0.42,80,58
USC00200228,"ANN ARBOR SE, MI US",9/9/2020,0.94,63,56
USC00200228,"ANN ARBOR SE, MI US",9/10/2020,0.01,68,57
USC00200228,"ANN ARBOR SE, MI US",9/11/2020,0.01,65,54
USC00200228,"ANN ARBOR SE, MI US",9/12/2020,0,70,53
USC00200228,"ANN ARBOR SE, MI US",9/13/2020,0.46,81,54
USC00200228,"ANN ARBOR SE, MI US",9/14/2020,0,75,51
USC00200228,"ANN ARBOR SE, MI US",9/15/2020,0,67,42
USC00200228,"ANN ARBOR SE, MI US",9/16/2020,0,71,42
USC00200228,"ANN ARBOR SE, MI US",9/17/2020,0.02,78,49
USC00200228,"ANN ARBOR SE, MI US",9/18/2020,0,68,44
USC00200228,"ANN ARBOR SE, MI US",9/19/2020,0,61,32
USC00200228,"ANN ARBOR SE, MI US",9/20/2020,0,65,32
USC00200228,"ANN ARBOR SE, MI US",9/21/2020,0,68,37
USC00200228,"ANN ARBOR SE, MI US",9/22/2020,0,71,38
USC00200228,"ANN ARBOR SE, MI US",9/23/2020,0,77,41
USC00200228,"ANN ARBOR SE, MI US",9/24/2020,0,79,49
USC00200228,"ANN ARBOR SE, MI US",9/25/2020,0,77,48
USC00200228,"ANN ARBOR SE, MI US",9/26/2020,0,80,49
USC00200228,"ANN ARBOR SE, MI US",9/27/2020,0,82,53
USC00200228,"ANN ARBOR SE, MI US",9/28/2020,0.17,77,57
USC00200228,"ANN ARBOR SE, MI US",9/29/2020,0.16,59,43
USC00200228,"ANN ARBOR SE, MI US",9/30/2020,0.02,64,43
USC00200228,"ANN ARBOR SE, MI US",10/1/2020,0.18,62,41
USC00200228,"ANN ARBOR SE, MI US",10/2/2020,0.1,61,37
USC00200228,"ANN ARBOR SE, MI US",10/3/2020,0,55,34
USC00200228,"ANN ARBOR SE, MI US",10/4/2020,0.03,56,34
USC00200228,"ANN ARBOR SE, MI US",10/5/2020,0.11,55,39
USC00200228,"ANN ARBOR SE, MI US",10/6/2020,0,62,39
USC00200228,"ANN ARBOR SE, MI US",10/7/2020,0,70,45
USC00200228,"ANN ARBOR SE, MI US",10/8/2020,0,72,36
USC00200228,"ANN ARBOR SE, MI US",10/9/2020,0,70,36
USC00200228,"ANN ARBOR SE, MI US",10/10/2020,0,80,36
USC00200228,"ANN ARBOR SE, MI US",10/11/2020,0,75,50
USC00200228,"ANN ARBOR SE, MI US",10/12/2020,0,67,51
USC00200228,"ANN ARBOR SE, MI US",10/13/2020,0.23,71,39
USC00200228,"ANN ARBOR SE, MI US",10/14/2020,0,69,37
USC00200228,"ANN ARBOR SE, MI US",10/15/2020,0.02,63,37
USC00200228,"ANN ARBOR SE, MI US",10/16/2020,0.01,56,28
USC00200228,"ANN ARBOR SE, MI US",10/17/2020,0,56,28
USC00200228,"ANN ARBOR SE, MI US",10/18/2020,0.01,56,29
USC00200228,"ANN ARBOR SE, MI US",10/19/2020,0.19,62,39
USC00200228,"ANN ARBOR SE, MI US",10/20/2020,0.26,46,38
USC00200228,"ANN ARBOR SE, MI US",10/21/2020,0.24,58,38
USC00200228,"ANN ARBOR SE, MI US",10/22/2020,0.64,59,43
USC00200228,"ANN ARBOR SE, MI US",10/23/2020,0.1,59,47
USC00200228,"ANN ARBOR SE, MI US",10/24/2020,0.15,77,36
USC00200228,"ANN ARBOR SE, MI US",10/25/2020,0,50,30
USC00200228,"ANN ARBOR SE, MI US",10/26/2020,0.02,46,33
USC00200228,"ANN ARBOR SE, MI US",10/27/2020,0,46,38
USC00200228,"ANN ARBOR SE, MI US",10/28/2020,0.13,41,37
USC00200228,"ANN ARBOR SE, MI US",10/29/2020,0,54,38
USC00200228,"ANN ARBOR SE, MI US",10/30/2020,0,51,35
USC00200228,"ANN ARBOR SE, MI US",10/31/2020,0,39,23
USC00200228,"ANN ARBOR SE, MI US",11/1/2020,0.04,53,25
USC00200228,"ANN ARBOR SE, MI US",11/2/2020,0.02,44,26
USC00200228,"ANN ARBOR SE, MI US",11/3/2020,0,49,27
USC00200228,"ANN ARBOR SE, MI US",11/4/2020,0,61,32
USC00200228,"ANN ARBOR SE, MI US",11/5/2020,0,72,41
USC00200228,"ANN ARBOR SE, MI US",11/6/2020,0,64,40
USC00200228,"ANN ARBOR SE, MI US",11/7/2020,0,73,39
USC00200228,"ANN ARBOR SE, MI US",11/8/2020,0,72,36
USC00200228,"ANN ARBOR SE, MI US",11/9/2020,0,75,37
USC00200228,"ANN ARBOR SE, MI US",11/10/2020,0,78,42
USC00200228,"ANN ARBOR SE, MI US",11/11/2020,0.11,77,46
USC00200228,"ANN ARBOR SE, MI US",11/12/2020,0,49,25
USC00200228,"ANN ARBOR SE, MI US",11/13/2020,0.01,53,25
USC00200228,"ANN ARBOR SE, MI US",11/14/2020,0,46,19
USC00200228,"ANN ARBOR SE, MI US",11/15/2020,0.52,47,19
USC00200228,"ANN ARBOR SE, MI US",11/16/2020,0.2,53,35
USC00200228,"ANN ARBOR SE, MI US",11/17/2020,0.02,47,32
USC00200228,"ANN ARBOR SE, MI US",11/18/2020,0,37,20
USC00200228,"ANN ARBOR SE, MI US",11/19/2020,0,43,20
USC00200228,"ANN ARBOR SE, MI US",11/20/2020,0,65,37
USC00200228,"ANN ARBOR SE, MI US",11/21/2020,0,67,32
USC00200228,"ANN ARBOR SE, MI US",11/22/2020,0.29,47,29
USC00200228,"ANN ARBOR SE, MI US",11/23/2020,0.32,35,32
USC00200228,"ANN ARBOR SE, MI US",11/24/2020,0,45,21
USC00200228,"ANN ARBOR SE, MI US",11/25/2020,0.21,40,22
USC00200228,"ANN ARBOR SE, MI US",11/26/2020,0.37,50,39
USC00200228,"ANN ARBOR SE, MI US",11/27/2020,0,46,38
USC00200228,"ANN ARBOR SE, MI US",11/28/2020,0,44,27
USC00200228,"ANN ARBOR SE, MI US",11/29/2020,0,49,28
USC00200228,"ANN ARBOR SE, MI US",11/30/2020,0.12,49,30
USC00200228,"ANN ARBOR SE, MI US",12/1/2020,0.24,33,26
USC00200228,"ANN ARBOR SE, MI US",12/2/2020,0.02,35,26
USC00200228,"ANN ARBOR SE, MI US",12/3/2020,0,46,26
USC00200228,"ANN ARBOR SE, MI US",12/4/2020,0,50,26
USC00200228,"ANN ARBOR SE, MI US",12/5/2020,0,47,28
USC00200228,"ANN ARBOR SE, MI US",12/6/2020,0,35,19
USC00200228,"ANN ARBOR SE, MI US",12/7/2020,0,32,27
USC00200228,"ANN ARBOR SE, MI US",12/8/2020,0,34,19
USC00200228,"ANN ARBOR SE, MI US",12/9/2020,0,37,25
USC00200228,"ANN ARBOR SE, MI US",12/10/2020,0,44,23
USC00200228,"ANN ARBOR SE, MI US",12/11/2020,0,50,22
USC00200228,"ANN ARBOR SE, MI US",12/12/2020,0.27,53,29
USC00200228,"ANN ARBOR SE, MI US",12/13/2020,0.32,54,30
USC00200228,"ANN ARBOR SE, MI US",12/14/2020,0,36,30
USC00200228,"ANN ARBOR SE, MI US",12/15/2020,0,35,16
USC00200228,"ANN ARBOR SE, MI US",12/16/2020,0,29,16
USC00200228,"ANN ARBOR SE, MI US",12/17/2020,0.11,29,25
USC00200228,"ANN ARBOR SE, MI US",12/18/2020,0.05,31,23
USC00200228,"ANN ARBOR SE, MI US",12/19/2020,0,33,21
USC00200228,"ANN ARBOR SE, MI US",12/20/2020,0.03,36,30
USC00200228,"ANN ARBOR SE, MI US",12/21/2020,0,38,28
USC00200228,"ANN ARBOR SE, MI US",12/22/2020,0.08,37,32
USC00200228,"ANN ARBOR SE, MI US",12/23/2020,0,39,28
USC00200228,"ANN ARBOR SE, MI US",12/24/2020,0.11,51,29
USC00200228,"ANN ARBOR SE, MI US",12/25/2020,0.06,29,17
USC00200228,"ANN ARBOR SE, MI US",12/26/2020,0.07,24,17
USC00200228,"ANN ARBOR SE, MI US",12/27/2020,0,27,18
USC00200228,"ANN ARBOR SE, MI US",12/28/2020,0.11,42,21
USC00200228,"ANN ARBOR SE, MI US",12/29/2020,0.02,34,18
USC00200228,"ANN ARBOR SE, MI US",12/30/2020,0.11,31,16
USC00200228,"ANN ARBOR SE, MI US",12/31/2020,0.13,41,28
USC00200228,"ANN ARBOR SE, MI US",1/1/2021,0,33,17
USC00200228,"ANN ARBOR SE, MI US",1/2/2021,0.34,32,24
USC00200228,"ANN ARBOR SE, MI US",1/3/2021,0.23,33,31
USC00200228,"ANN ARBOR SE, MI US",1/4/2021,0.06,36,31
USC00200228,"ANN ARBOR SE, MI US",1/5/2021,0.01,33,30
USC00200228,"ANN ARBOR SE, MI US",1/6/2021,0.03,34,30
USC00200228,"ANN ARBOR SE, MI US",1/7/2021,0,37,31
USC00200228,"ANN ARBOR SE, MI US",1/8/2021,0,35,27
USC00200228,"ANN ARBOR SE, MI US",1/9/2021,0,33,19
USC00200228,"ANN ARBOR SE, MI US",1/10/2021,0,41,17
USC00200228,"ANN ARBOR SE, MI US",1/11/2021,0,36,17
USC00200228,"ANN ARBOR SE, MI US",1/12/2021,0,30,24
USC00200228,"ANN ARBOR SE, MI US",1/13/2021,0,33,26
USC00200228,"ANN ARBOR SE, MI US",1/14/2021,0.03,45,29
USC00200228,"ANN ARBOR SE, MI US",1/15/2021,0.05,44,30
USC00200228,"ANN ARBOR SE, MI US",1/16/2021,0.33,36,26
USC00200228,"ANN ARBOR SE, MI US",1/17/2021,0.01,34,26
USC00200228,"ANN ARBOR SE, MI US",1/18/2021,0.07,36,29
USC00200228,"ANN ARBOR SE, MI US",1/19/2021,0.01,34,28
USC00200228,"ANN ARBOR SE, MI US",1/20/2021,0.06,32,17
USC00200228,"ANN ARBOR SE, MI US",1/21/2021,0,27,19
USC00200228,"ANN ARBOR SE, MI US",1/22/2021,0,42,23
USC00200228,"ANN ARBOR SE, MI US",1/23/2021,0.01,27,11
USC00200228,"ANN ARBOR SE, MI US",1/24/2021,0,30,11
USC00200228,"ANN ARBOR SE, MI US",1/25/2021,0.03,27,13
USC00200228,"ANN ARBOR SE, MI US",1/26/2021,0.11,31,15
USC00200228,"ANN ARBOR SE, MI US",1/27/2021,0.09,32,16
USC00200228,"ANN ARBOR SE, MI US",1/28/2021,0,29,12
USC00200228,"ANN ARBOR SE, MI US",1/29/2021,0,22,10
USC00200228,"ANN ARBOR SE, MI US",1/30/2021,0,28,7
USC00200228,"ANN ARBOR SE, MI US",1/31/2021,0.13,30,14
USC00200228,"ANN ARBOR SE, MI US",2/1/2021,0.01,30,22
USC00200228,"ANN ARBOR SE, MI US",2/2/2021,0,32,18
USC00200228,"ANN ARBOR SE, MI US",2/3/2021,0,33,16
USC00200228,"ANN ARBOR SE, MI US",2/4/2021,0,37,15
USC00200228,"ANN ARBOR SE, MI US",2/5/2021,0.39,35,17
USC00200228,"ANN ARBOR SE, MI US",2/6/2021,0.01,20,13
USC00200228,"ANN ARBOR SE, MI US",2/7/2021,0.06,23,7
USC00200228,"ANN ARBOR SE, MI US",2/8/2021,0,18,1
USC00200228,"ANN ARBOR SE, MI US",2/9/2021,0.09,19,7
USC00200228,"ANN ARBOR SE, MI US",2/10/2021,0,25,2
USC00200228,"ANN ARBOR SE, MI US",2/11/2021,0.04,20,4
USC00200228,"ANN ARBOR SE, MI US",2/12/2021,0.01,27,6
USC00200228,"ANN ARBOR SE, MI US",2/13/2021,0.05,26,15
USC00200228,"ANN ARBOR SE, MI US",2/14/2021,0.05,24,9
USC00200228,"ANN ARBOR SE, MI US",2/15/2021,0.08,26,10
USC00200228,"ANN ARBOR SE, MI US",2/16/2021,0.69,17,10
USC00200228,"ANN ARBOR SE, MI US",2/17/2021,0.01,21,-10
USC00200228,"ANN ARBOR SE, MI US",2/18/2021,0,22,-10
USC00200228,"ANN ARBOR SE, MI US",2/19/2021,0.1,28,14
USC00200228,"ANN ARBOR SE, MI US",2/20/2021,0.01,30,10
USC00200228,"ANN ARBOR SE, MI US",2/21/2021,0,32,-1
USC00200228,"ANN ARBOR SE, MI US",2/22/2021,0.22,36,0
USC00200228,"ANN ARBOR SE, MI US",2/23/2021,0,38,29
USC00200228,"ANN ARBOR SE, MI US",2/24/2021,0,49,32
USC00200228,"ANN ARBOR SE, MI US",2/25/2021,0,53,16
USC00200228,"ANN ARBOR SE, MI US",2/26/2021,0,42,13
USC00200228,"ANN ARBOR SE, MI US",2/27/2021,0.1,44,14
USC00200228,"ANN ARBOR SE, MI US",2/28/2021,0,51,29
USC00200228,"ANN ARBOR SE, MI US",3/1/2021,0.05,59,31
USC00200228,"ANN ARBOR SE, MI US",3/2/2021,0,38,11
USC00200228,"ANN ARBOR SE, MI US",3/3/2021,0,38,12
USC00200228,"ANN ARBOR SE, MI US",3/4/2021,0,56,28
USC00200228,"ANN ARBOR SE, MI US",3/5/2021,0,34,19
USC00200228,"ANN ARBOR SE, MI US",3/6/2021,0,42,21
USC00200228,"ANN ARBOR SE, MI US",3/7/2021,0,41,19
USC00200228,"ANN ARBOR SE, MI US",3/8/2021,0,43,19
USC00200228,"ANN ARBOR SE, MI US",3/9/2021,0,66,29
USC00200228,"ANN ARBOR SE, MI US",3/10/2021,0,60,29
USC00200228,"ANN ARBOR SE, MI US",3/11/2021,0,69,45
USC00200228,"ANN ARBOR SE, MI US",3/12/2021,0,70,34
USC00200228,"ANN ARBOR SE, MI US",3/13/2021,0,57,16
USC00200228,"ANN ARBOR SE, MI US",3/14/2021,0,54,17
USC00200228,"ANN ARBOR SE, MI US",3/15/2021,0,49,20
USC00200228,"ANN ARBOR SE, MI US",3/16/2021,0.01,38,20
USC00200228,"ANN ARBOR SE, MI US",3/17/2021,0,53,25
USC00200228,"ANN ARBOR SE, MI US",3/18/2021,0,61,25
USC00200228,"ANN ARBOR SE, MI US",3/19/2021,0.03,43,25
USC00200228,"ANN ARBOR SE, MI US",3/20/2021,0,49,17
USC00200228,"ANN ARBOR SE, MI US",3/21/2021,0,59,17
USC00200228,"ANN ARBOR SE, MI US",3/22/2021,0,66,21
USC00200228,"ANN ARBOR SE, MI US",3/23/2021,0,71,28
USC00200228,"ANN ARBOR SE, MI US",3/24/2021,0.02,71,46
USC00200228,"ANN ARBOR SE, MI US",3/25/2021,0,70,40
USC00200228,"ANN ARBOR SE, MI US",3/26/2021,1.14,65,38
USC00200228,"ANN ARBOR SE, MI US",3/27/2021,0,58,37
USC00200228,"ANN ARBOR SE, MI US",3/28/2021,0.6,59,39
USC00200228,"ANN ARBOR SE, MI US",3/29/2021,0.05,48,26
USC00200228,"ANN ARBOR SE, MI US",3/30/2021,0,52,26
USC00200228,"ANN ARBOR SE, MI US",3/31/2021,0.11,70,39
USC00200228,"ANN ARBOR SE, MI US",4/1/2021,0,49,24
USC00200228,"ANN ARBOR SE, MI US",4/2/2021,0,36,19
USC00200228,"ANN ARBOR SE, MI US",4/3/2021,0,47,20
USC00200228,"ANN ARBOR SE, MI US",4/4/2021,0,64,31
USC00200228,"ANN ARBOR SE, MI US",4/5/2021,0,69,34
USC00200228,"ANN ARBOR SE, MI US",4/6/2021,0.29,57,36
USC00200228,"ANN ARBOR SE, MI US",4/7/2021,0,79,37
USC00200228,"ANN ARBOR SE, MI US",4/8/2021,0,82,50
USC00200228,"ANN ARBOR SE, MI US",4/9/2021,0.29,76,53
USC00200228,"ANN ARBOR SE, MI US",4/10/2021,0,74,44
USC00200228,"ANN ARBOR SE, MI US",4/11/2021,0.91,73,45
USC00200228,"ANN ARBOR SE, MI US",4/12/2021,0.47,59,46
USC00200228,"ANN ARBOR SE, MI US",4/13/2021,0.01,63,36
USC00200228,"ANN ARBOR SE, MI US",4/14/2021,0,65,31
USC00200228,"ANN ARBOR SE, MI US",4/15/2021,0,56,32
USC00200228,"ANN ARBOR SE, MI US",4/16/2021,0.08,50,36
USC00200228,"ANN ARBOR SE, MI US",4/17/2021,0,55,34
USC00200228,"ANN ARBOR SE, MI US",4/18/2021,0,61,35
USC00200228,"ANN ARBOR SE, MI US",4/19/2021,0,61,38
USC00200228,"ANN ARBOR SE, MI US",4/20/2021,0,64,36
USC00200228,"ANN ARBOR SE, MI US",4/21/2021,0.34,38,26
USC00200228,"ANN ARBOR SE, MI US",4/22/2021,0,43,22
USC00200228,"ANN ARBOR SE, MI US",4/23/2021,0,50,25
USC00200228,"ANN ARBOR SE, MI US",4/24/2021,0,62,31
USC00200228,"ANN ARBOR SE, MI US",4/25/2021,0.04,57,40
USC00200228,"ANN ARBOR SE, MI US",4/26/2021,0,54,31
USC00200228,"ANN ARBOR SE, MI US",4/27/2021,0,56,35
USC00200228,"ANN ARBOR SE, MI US",4/28/2021,0,82,41
USC00200228,"ANN ARBOR SE, MI US",4/29/2021,0.08,79,49
USC00200228,"ANN ARBOR SE, MI US",4/30/2021,0.17,51,41
USC00200228,"ANN ARBOR SE, MI US",5/1/2021,0.05,56,27
USC00200228,"ANN ARBOR SE, MI US",5/2/2021,0,67,28
USC00200228,"ANN ARBOR SE, MI US",5/3/2021,0.18,82,55
USC00200228,"ANN ARBOR SE, MI US",5/4/2021,0.18,61,56
USC00200228,"ANN ARBOR SE, MI US",5/5/2021,0.01,62,41
USC00200228,"ANN ARBOR SE, MI US",5/6/2021,0,57,32
USC00200228,"ANN ARBOR SE, MI US",5/7/2021,0.18,55,37
USC00200228,"ANN ARBOR SE, MI US",5/8/2021,0.06,58,36
USC00200228,"ANN ARBOR SE, MI US",5/9/2021,0,58,37
USC00200228,"ANN ARBOR SE, MI US",5/10/2021,0.23,49,33
USC00200228,"ANN ARBOR SE, MI US",5/11/2021,0,57,35
USC00200228,"ANN ARBOR SE, MI US",5/12/2021,0,55,35
USC00200228,"ANN ARBOR SE, MI US",5/13/2021,0,65,33
USC00200228,"ANN ARBOR SE, MI US",5/14/2021,0,70,36
USC00200228,"ANN ARBOR SE, MI US",5/15/2021,0,73,38
USC00200228,"ANN ARBOR SE, MI US",5/16/2021,0.13,74,42
USC00200228,"ANN ARBOR SE, MI US",5/17/2021,0.01,73,44
USC00200228,"ANN ARBOR SE, MI US",5/18/2021,0,77,44
USC00200228,"ANN ARBOR SE, MI US",5/19/2021,0,79,47
USC00200228,"ANN ARBOR SE, MI US",5/20/2021,0,84,54
USC00200228,"ANN ARBOR SE, MI US",5/21/2021,0,87,56
USC00200228,"ANN ARBOR SE, MI US",5/22/2021,0,87,58
USC00200228,"ANN ARBOR SE, MI US",5/23/2021,0,86,64
USC00200228,"ANN ARBOR SE, MI US",5/24/2021,0.37,87,55
USC00200228,"ANN ARBOR SE, MI US",5/25/2021,0,83,57
USC00200228,"ANN ARBOR SE, MI US",5/26/2021,0.02,87,65
USC00200228,"ANN ARBOR SE, MI US",5/27/2021,0.31,76,46
USC00200228,"ANN ARBOR SE, MI US",5/28/2021,0.27,68,42
USC00200228,"ANN ARBOR SE, MI US",5/29/2021,0.55,45,37
USC00200228,"ANN ARBOR SE, MI US",5/30/2021,0,64,34
USC00200228,"ANN ARBOR SE, MI US",5/31/2021,0,72,38
USC00200228,"ANN ARBOR SE, MI US",6/1/2021,0,74,47
USC00200228,"ANN ARBOR SE, MI US",6/2/2021,0,77,50
USC00200228,"ANN ARBOR SE, MI US",6/3/2021,0.48,68,55
USC00200228,"ANN ARBOR SE, MI US",6/4/2021,0,81,58
USC00200228,"ANN ARBOR SE, MI US",6/5/2021,0,86,60
USC00200228,"ANN ARBOR SE, MI US",6/6/2021,0,86,61
USC00200228,"ANN ARBOR SE, MI US",6/7/2021,0,89,65
USC00200228,"ANN ARBOR SE, MI US",6/8/2021,0,83,67
USC00200228,"ANN ARBOR SE, MI US",6/9/2021,0.05,86,65
USC00200228,"ANN ARBOR SE, MI US",6/10/2021,0,89,65
USC00200228,"ANN ARBOR SE, MI US",6/11/2021,0,89,61
USC00200228,"ANN ARBOR SE, MI US",6/12/2021,0.02,89,65
USC00200228,"ANN ARBOR SE, MI US",6/13/2021,0.12,88,66
USC00200228,"ANN ARBOR SE, MI US",6/14/2021,0,82,59
USC00200228,"ANN ARBOR SE, MI US",6/15/2021,0,78,57
USC00200228,"ANN ARBOR SE, MI US",6/16/2021,0,75,44
USC00200228,"ANN ARBOR SE, MI US",6/17/2021,0,76,47
USC00200228,"ANN ARBOR SE, MI US",6/18/2021,0.18,85,50
USC00200228,"ANN ARBOR SE, MI US",6/19/2021,0.3,82,62
USC00200228,"ANN ARBOR SE, MI US",6/20/2021,0.18,78,60
USC00200228,"ANN ARBOR SE, MI US",6/21/2021,1.16,86,63
USC00200228,"ANN ARBOR SE, MI US",6/22/2021,0,77,40
USC00200228,"ANN ARBOR SE, MI US",6/23/2021,0,69,45
USC00200228,"ANN ARBOR SE, MI US",6/24/2021,0.02,75,51
USC00200228,"ANN ARBOR SE, MI US",6/25/2021,0.01,80,59
USC00200228,"ANN ARBOR SE, MI US",6/26/2021,5.33,73,69
USC00200228,"ANN ARBOR SE, MI US",6/27/2021,0,84,72
USC00200228,"ANN ARBOR SE, MI US",6/28/2021,0.27,87,71
USC00200228,"ANN ARBOR SE, MI US",6/29/2021,0.11,89,68
USC00200228,"ANN ARBOR SE, MI US",6/30/2021,1.15,89,69
USC00200228,"ANN ARBOR SE, MI US",7/1/2021,0.07,83,65
USC00200228,"ANN ARBOR SE, MI US",7/2/2021,0,80,55
USC00200228,"ANN ARBOR SE, MI US",7/3/2021,0,76,51
USC00200228,"ANN ARBOR SE, MI US",7/4/2021,0,81,55
USC00200228,"ANN ARBOR SE, MI US",7/5/2021,0,89,66
USC00200228,"ANN ARBOR SE, MI US",7/6/2021,0,89,69
USC00200228,"ANN ARBOR SE, MI US",7/7/2021,0,91,68
USC00200228,"ANN ARBOR SE, MI US",7/8/2021,0.01,87,67
USC00200228,"ANN ARBOR SE, MI US",7/9/2021,0.08,82,59
USC00200228,"ANN ARBOR SE, MI US",7/10/2021,0,77,54
USC00200228,"ANN ARBOR SE, MI US",7/11/2021,0.08,79,57
USC00200228,"ANN ARBOR SE, MI US",7/12/2021,0.27,68,64
USC00200228,"ANN ARBOR SE, MI US",7/13/2021,0.02,73,64
USC00200228,"ANN ARBOR SE, MI US",7/14/2021,0.54,83,63
USC00200228,"ANN ARBOR SE, MI US",7/15/2021,0.01,84,66
USC00200228,"ANN ARBOR SE, MI US",7/16/2021,0.03,85,67
USC00200228,"ANN ARBOR SE, MI US",7/17/2021,1.89,68,64
USC00200228,"ANN ARBOR SE, MI US",7/18/2021,0.01,81,56
USC00200228,"ANN ARBOR SE, MI US",7/19/2021,0,83,58
USC00200228,"ANN ARBOR SE, MI US",7/20/2021,0,84,64
USC00200228,"ANN ARBOR SE, MI US",7/21/2021,0.34,84,59
USC00200228,"ANN ARBOR SE, MI US",7/22/2021,0,77,52
USC00200228,"ANN ARBOR SE, MI US",7/23/2021,0,80,57
USC00200228,"ANN ARBOR SE, MI US",7/24/2021,0.07,77,65
USC00200228,"ANN ARBOR SE, MI US",7/25/2021,0.08,85,69
USC00200228,"ANN ARBOR SE, MI US",7/26/2021,0,87,60
USC00200228,"ANN ARBOR SE, MI US",7/27/2021,0,88,61
USC00200228,"ANN ARBOR SE, MI US",7/28/2021,0,87,63
USC00200228,"ANN ARBOR SE, MI US",7/29/2021,0.02,87,64
USC00200228,"ANN ARBOR SE, MI US",7/30/2021,0,86,60
USC00200228,"ANN ARBOR SE, MI US",7/31/2021,0,77,53
USC00200228,"ANN ARBOR SE, MI US",8/1/2021,0.09,79,54
USC00200228,"ANN ARBOR SE, MI US",8/2/2021,0,75,51
USC00200228,"ANN ARBOR SE, MI US",8/3/2021,0,77,54
USC00200228,"ANN ARBOR SE, MI US",8/4/2021,0,81,53
USC00200228,"ANN ARBOR SE, MI US",8/5/2021,0.3,83,54
USC00200228,"ANN ARBOR SE, MI US",8/6/2021,0,85,58
USC00200228,"ANN ARBOR SE, MI US",8/7/2021,0.16,82,59
USC00200228,"ANN ARBOR SE, MI US",8/8/2021,0.02,82,66
USC00200228,"ANN ARBOR SE, MI US",8/9/2021,0,86,68
USC00200228,"ANN ARBOR SE, MI US",8/10/2021,0.16,85,69
